STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,LAT,LNG,LATFORMAT,LNGFORMAT,STATE
723407,3953,20130402,45.5,24,32.4,24,1023.8,24,1013.7,24,10,24,8.9,24,15,15.9,57.9,41, 0.00G,999.9,10000,35833,-90633,35.833,-90.633,AR
723407,3953,20130403,44.5,24,27.7,24,1024.1,24,1014,24,10,24,10.8,24,17.1,22.9,51.1,39.9, 0.01G,999.9,0,35833,-90633,35.833,-90.633,AR
723407,3953,20130404,47.1,24,33.2,24,1019.1,24,1009.1,24,9.8,24,8.6,24,17.1,34,51.1,43, 0.00G,999.9,10000,35833,-90633,35.833,-90.633,AR
723407,3953,20130405,43.2,9,40,9,1018.1,8,1008,9,7.7,9,1.7,9,5.1,999.9,   50.0*,  37.0*, 0.03G,999.9,0,35833,-90633,35.833,-90.633,AR
723408,13814,20130402,44.6,9,27,9,9999.9,0,1016.5,9,10,9,9.5,9,13,999.9,   46.4*,  42.8*, 0.00I,999.9,0,35967,-89933,35.967,-89.933,AR
723408,13814,20130403,46.9,7,23.8,7,9999.9,0,1015.5,6,10,6,12.5,6,15.9,20,   51.8*,  39.2*, 0.00I,999.9,0,35967,-89933,35.967,-89.933,AR
723408,13814,20130404,43.8,9,40,9,9999.9,0,1009.2,9,8.4,9,7.9,9,9.9,999.9,   48.2*,  41.0*,99.99,999.9,10000,35967,-89933,35.967,-89.933,AR
723409,53869,20130402,44.5,24,30.3,24,1024.1,24,1014.7,24,10,24,7.8,24,12,999.9,55,42.1, 0.00G,999.9,0,35933,-89833,35.933,-89.833,AR
723409,53869,20130403,44.8,24,27.1,24,1024.5,24,1015,24,10,24,9.1,24,15.9,22,52,37.9, 0.00G,999.9,10000,35933,-89833,35.933,-89.833,AR
723409,53869,20130404,45.3,24,36.7,24,1019.5,21,1009.9,24,9.3,24,6.9,24,8.9,999.9,51.1,41, 0.00G,999.9,10000,35933,-89833,35.933,-89.833,AR
723409,53869,20130405,44.7,9,43.3,9,1017.7,5,1008.5,9,5.6,9,2.8,9,6,999.9,   46.9*,  39.0*, 0.15G,999.9,100000,35933,-89833,35.933,-89.833,AR
723415,3962,20130402,51.8,24,39.5,24,1020.5,23,1000.5,24,9.5,24,9.2,24,15,20,   66.9*,  39.2*, 0.00G,999.9,10000,34467,-93083,34.467,-93.083,AR
723415,3962,20130403,42.1,24,30.7,24,1021.9,19,1001.6,24,9.1,24,9.5,24,14,22,   46.9*,  37.4*, 0.78G,999.9,10000,34467,-93083,34.467,-93.083,AR
723415,3962,20130404,44.1,24,35,24,1019.4,18,999.2,24,7.6,24,4.5,24,15,19,46.9,41, 0.14G,999.9,10000,34467,-93083,34.467,-93.083,AR
723415,3962,20130405,43.5,8,40.9,8,1019.4,8,999.2,8,9.3,8,2.8,8,4.1,999.9,   45.0*,  42.1*, 0.58G,999.9,0,34467,-93083,34.467,-93.083,AR
723416,13925,20130402,51.2,24,37.2,24,9999.9,0,1013.9,24,10,24,11.2,24,18.1,21,62.6,41, 0.00G,999.9,0,34600,-91567,34.6,-91.567,AR
723416,13925,20130403,41.5,24,31.9,24,9999.9,0,1014.6,24,10,24,13.2,24,15.9,22,42.8,39.2, 0.31G,999.9,0,34600,-91567,34.6,-91.567,AR
723416,13925,20130404,43.7,24,36.1,24,9999.9,0,1011,24,8.4,24,9.3,24,17.1,22,46.4,41, 0.02G,999.9,0,34600,-91567,34.6,-91.567,AR
723416,13925,20130405,43.4,9,39,9,9999.9,0,1010.9,9,7.8,9,7.1,9,8.9,999.9,   44.6*,  41.0*, 0.00G,999.9,0,34600,-91567,34.6,-91.567,AR
723417,93988,20130402,52.2,24,41.9,24,1021.2,24,1013.4,24,10,24,9,24,14,21,66.9,43, 0.00G,999.9,0,34167,-91933,34.167,-91.933,AR
723417,93988,20130403,41.4,24,35.8,24,1022,18,1014.3,24,9.5,24,11.7,24,17.1,24.1,43,39, 0.16G,999.9,10000,34167,-91933,34.167,-91.933,AR
723417,93988,20130404,44.1,24,38.2,24,1018.6,21,1011,24,8.8,24,8.1,24,19,27,46.9,42.1, 0.14G,999.9,10000,34167,-91933,34.167,-91.933,AR
723417,93988,20130405,42.7,8,41.2,8,1019.3,7,1011.4,8,8.4,8,4.1,8,6,999.9,   44.6*,  39.9*, 0.55G,999.9,10000,34167,-91933,34.167,-91.933,AR
723418,13977,20130402,59.1,24,49.2,24,1017.8,24,1003.5,24,10,24,6.5,24,14,20,72,53.1, 0.00G,999.9,0,33454,-94007,33.454,-94.007,AR
723418,13977,20130403,44.1,24,38.6,24,1019.4,23,1004.9,24,9.5,24,11.2,24,15,22.9,53.1,41, 0.13G,999.9,10000,33454,-94007,33.454,-94.007,AR
723418,13977,20130404,43.3,24,39.9,24,1019.7,18,1004.9,24,7.4,24,6.5,24,12,17.1,   46.9*,  39.2*, 0.44G,999.9,10000,33454,-94007,33.454,-94.007,AR
723418,13977,20130405,43.2,9,42.1,9,1020.4,8,1005.6,9,7.7,9,3.3,9,4.1,999.9,   46.9*,  39.9*, 0.34G,999.9,0,33454,-94007,33.454,-94.007,AR
723419,93992,20130402,58.1,24,48.6,24,1018.8,21,1008.5,24,9.9,24,6.7,24,15,21,72,51.1, 0.00G,999.9,0,33221,-92814,33.221,-92.814,AR
723419,93992,20130403,43.2,24,39.8,24,1019.7,22,1009.3,24,8.2,24,9.7,24,15,25.1,57.9,41, 0.32G,999.9,10000,33221,-92814,33.221,-92.814,AR
723419,93992,20130404,43,24,40,24,1018.6,19,1008.1,24,8.3,24,6.5,24,11.1,15.9,46,41, 0.32G,999.9,10000,33221,-92814,33.221,-92.814,AR
723419,93992,20130405,43.7,8,41.5,8,1020,7,1009.4,8,10,8,3.6,8,6,999.9,   45.0*,  42.1*, 0.17G,999.9,0,33221,-92814,33.221,-92.814,AR
723424,53919,20130402,56.6,24,44.6,24,1019.9,24,1010.2,24,10,24,7.1,24,13,21,   66.0*,  51.1*, 0.00G,999.9,0,33567,-91717,33.567,-91.717,AR
723424,53919,20130403,43,24,38.6,24,1020.6,21,1010.8,24,8.3,24,8.7,24,15,24.1,   48.9*,  41.0*, 0.32G,999.9,10000,33567,-91717,33.567,-91.717,AR
723424,53919,20130404,44.8,24,39.4,24,1018,17,1008.1,24,9,24,4.9,24,12,17.1,   46.9*,  42.8*, 0.47G,999.9,10000,33567,-91717,33.567,-91.717,AR
723424,53919,20130405,44,9,40.8,9,1019,7,1008.9,9,8.6,9,3.6,9,6,999.9,   44.6*,  42.1*, 0.48G,999.9,10000,33567,-91717,33.567,-91.717,AR
723425,99999,20130402,58.7,24,44.5,24,9999.9,0,9999.9,0,9.9,24,6.6,24,15.9,21,   71.6*,  50.0*, 0.00I,999.9,0,33617,-92767,33.617,-92.767,AR
723425,99999,20130403,42.3,24,37.3,24,9999.9,0,9999.9,0,7.7,24,9.2,24,15,20,   51.8*,  41.0*,99.99,999.9,10000,33617,-92767,33.617,-92.767,AR
723425,99999,20130404,43.9,24,37.8,24,9999.9,0,9999.9,0,8.1,24,6.3,24,9.9,15.9,   48.2*,  41.0*,99.99,999.9,10000,33617,-92767,33.617,-92.767,AR
723429,53920,20130402,50.5,24,35.1,24,1021.4,23,1007.1,24,8.8,24,7,24,12,17.1,   66.0*,  39.2*, 0.00G,999.9,10000,35267,-93100,35.267,-93.1,AR
723429,53920,20130403,44.1,24,28.4,24,1022.6,23,1008.2,24,10,24,6.6,24,9.9,20,52,39, 0.61G,999.9,10000,35267,-93100,35.267,-93.1,AR
723429,53920,20130404,46.6,24,35.5,24,1019.3,24,1004.9,24,8.8,24,3.4,24,8,999.9,48.9,43, 0.00G,999.9,10000,35267,-93100,35.267,-93.1,AR
723429,53920,20130405,45.9,8,41.2,8,1018.8,7,1004.5,8,8.3,8,2,8,4.1,999.9,   48.9*,  39.2*, 0.26G,999.9,0,35267,-93100,35.267,-93.1,AR
723434,3973,20130402,38.7,15,35.4,15,9999.9,0,974.2,15,6.8,15,8.8,15,13,17.1,   48.2*,  35.6*,99.99,999.9,10000,36183,-94117,36.183,-94.117,AR
723434,3973,20130403,43.5,15,25.5,15,9999.9,0,974.1,14,9.8,15,10.1,15,15,24.1,   50.0*,  37.4*,99.99,999.9,10000,36183,-94117,36.183,-94.117,AR
723434,3973,20130404,47.9,16,31.7,16,9999.9,0,971.4,16,8.8,16,6.3,16,9.9,17.1,   55.4*,  39.2*,99.99,999.9,10000,36183,-94117,36.183,-94.117,AR
723436,53922,20130402,39.1,24,36.6,24,1022.5,21,974.6,24,8.7,24,9.7,24,13,17.1,48,35.1, 0.05G,999.9,10000,36282,-94307,36.282,-94.307,AR
723436,53922,20130403,39.7,24,29.8,24,1022.9,24,974.7,24,10,24,10.8,24,19,27,48,36, 0.31G,999.9,10000,36282,-94307,36.282,-94.307,AR
723436,53922,20130404,45.8,24,35.8,24,1020.2,24,972.4,24,10,24,3.7,24,9.9,999.9,57.9,39, 0.08G,999.9,10000,36282,-94307,36.282,-94.307,AR
723436,53922,20130405,43.2,8,35,8,1020,8,972.2,8,10,8,1.1,8,2.9,999.9,   51.1*,  36.0*, 0.01G,999.9,0,36282,-94307,36.282,-94.307,AR
723439,53918,20130402,40.8,24,31.4,24,1023.3,21,989.6,24,8.6,24,4.9,24,7,999.9,51.1,35.1, 0.05G,999.9,10000,36369,-92471,36.369,-92.471,AR
723439,53918,20130403,41.2,24,25.9,24,1024.1,24,989.9,24,9.8,24,4.8,24,12,17.1,55,33.1, 0.20G,999.9,0,36369,-92471,36.369,-92.471,AR
723439,53918,20130404,46.8,24,25.7,24,1019.5,24,985.7,24,9.8,24,3.6,24,7,999.9,55.9,39.9, 0.00G,999.9,0,36369,-92471,36.369,-92.471,AR
723439,53918,20130405,48,8,27.5,8,1018.6,8,984.9,8,10,8,3.5,8,5.1,999.9,   52.0*,  43.0*, 0.00G,999.9,0,36369,-92471,36.369,-92.471,AR
723440,13964,20130402,51.4,24,41.1,24,1020.4,24,1003.7,24,8.7,24,10.7,24,20,28,75,41, 0.05G,999.9,10000,35333,-94363,35.333,-94.363,AR
723440,13964,20130403,44.5,24,30.6,24,1022.5,22,1005.4,24,9.7,24,10.1,24,20,31.1,55,41, 0.96G,999.9,10000,35333,-94363,35.333,-94.363,AR
723440,13964,20130404,48,24,37.3,24,1020.7,24,1003.8,24,9.6,24,3.7,24,8,999.9,57.9,41, 0.22G,999.9,10000,35333,-94363,35.333,-94.363,AR
723440,13964,20130405,49.6,8,42.6,8,1020.1,8,1003.2,8,9.5,8,2,8,5.1,999.9,   55.0*,  44.1*, 0.25G,999.9,0,35333,-94363,35.333,-94.363,AR
723441,54921,20130402,36,24,19.8,24,9999.9,0,959.1,24,10,24,4,24,12,15,58.3,20.3, 0.00I,999.9,0,41733,-98050,41.733,-98.05,NE
723441,54921,20130403,43.3,24,24.6,24,9999.9,0,958.2,24,10,24,8.5,24,17.1,27,59.2,27.9, 0.00I,999.9,0,41733,-98050,41.733,-98.05,NE
723441,54921,20130404,46.2,24,26.1,24,9999.9,0,955.5,24,10,24,9.1,24,15.9,20,   61.9*,  33.8*, 0.00I,999.9,0,41733,-98050,41.733,-98.05,NE
723441,54921,20130405,44.9,9,20.1,9,9999.9,0,954.9,9,10,9,4.6,9,8,999.9,   58.6*,  33.1*, 0.00I,999.9,0,41733,-98050,41.733,-98.05,NE
723443,53955,20130402,41,24,33.4,24,9999.9,0,979.3,24,9.5,24,8.1,24,13,18.1,48.2,35.6, 0.00I,999.9,0,36200,-94483,36.2,-94.483,AR
723443,53955,20130403,40.5,24,27,24,9999.9,0,979.5,24,9.7,24,8.6,24,15,22.9,48.2,35.6, 0.53G,999.9,0,36200,-94483,36.2,-94.483,AR
723443,53955,20130404,45.8,24,34.8,24,9999.9,0,977.8,24,10,24,4,24,12,15.9,   57.2*,  39.2*, 0.04G,999.9,0,36200,-94483,36.2,-94.483,AR
723443,53955,20130405,47.2,9,33.6,9,9999.9,0,977.2,9,10,9,2.2,9,7,999.9,   53.6*,  37.4*, 0.00G,999.9,0,36200,-94483,36.2,-94.483,AR
723444,3978,20130402,38,9,34,9,9999.9,0,975.6,9,9.9,9,9.4,9,14,18.1,39.2,37.4, 0.00I,999.9,0,36346,-94219,36.346,-94.219,AR
723444,3978,20130403,40.8,24,26.4,24,9999.9,0,975.3,24,10,24,10.3,24,21,29.9,50,35.6, 0.00I,999.9,0,36346,-94219,36.346,-94.219,AR
723444,3978,20130404,45.9,24,31.9,24,9999.9,0,973.1,24,10,24,4.6,24,9.9,18.1,   55.4*,  39.2*, 0.09G,999.9,0,36346,-94219,36.346,-94.219,AR
723444,3978,20130405,46.6,9,32.6,9,9999.9,0,972.4,9,10,9,1.9,9,8,999.9,   53.6*,  37.4*, 0.00G,999.9,0,36346,-94219,36.346,-94.219,AR
723445,93993,20130402,40.6,24,36.2,24,1022.3,20,976.6,24,8.4,24,6.6,24,9.9,18.1,51.1,36, 0.00G,999.9,10000,36000,-94167,36,-94.167,AR
723445,93993,20130403,40.3,24,26.7,24,1022.8,24,976.8,24,9.6,24,7.3,24,12,22,48.9,36, 0.70G,999.9,10000,36000,-94167,36,-94.167,AR
723445,93993,20130404,45,24,34.6,24,1020.4,24,974.6,24,9.8,24,2.6,24,7,999.9,55,39, 0.10G,999.9,10000,36000,-94167,36,-94.167,AR
723445,93993,20130405,41.1,8,36.5,8,1020.4,8,974.6,8,10,8,0,8,999.9,999.9,   50.0*,  33.1*, 0.03G,999.9,0,36000,-94167,36,-94.167,AR
723448,53934,20130402,40.5,7,29.4,7,9999.9,0,1008.7,7,9.7,7,5.7,7,9.9,15,42.8,37.4, 0.00G,999.9,0,35726,-91647,35.726,-91.647,AR
723448,53934,20130403,41.8,24,28.1,24,9999.9,0,1007.8,24,10,24,6.1,24,14,21,51.8,37.4, 0.07G,999.9,0,35726,-91647,35.726,-91.647,AR
723448,53934,20130404,47.7,24,27.1,24,9999.9,0,1003.2,24,10,24,4.7,24,8.9,999.9,   55.4*,  44.6*, 0.00G,999.9,0,35726,-91647,35.726,-91.647,AR
723448,53934,20130405,44.2,9,34.8,9,9999.9,0,1001.8,9,10,9,2.2,9,5.1,999.9,   50.0*,  39.2*, 0.00I,999.9,0,35726,-91647,35.726,-91.647,AR
723449,53954,20130402,36.9,15,33.9,15,1023.6,6,974.5,14,9.9,15,9.9,15,14,999.9,37.9,35.1, 0.20B,999.9,10000,36372,-94107,36.372,-94.107,AR
723449,53954,20130403,40.7,24,26.4,24,1023.5,22,973.9,24,10,24,10.9,24,17.1,27,50,35.1, 0.00H,999.9,10000,36372,-94107,36.372,-94.107,AR
723449,53954,20130404,45.5,24,32.7,24,1020.7,24,971.6,24,10,24,4.9,24,12,17.1,   55.0*,  39.0*, 0.06G,999.9,10000,36372,-94107,36.372,-94.107,AR
723449,53954,20130405,46.4,8,30.7,8,1020.4,8,971.4,8,10,8,0.4,8,2.9,999.9,   52.0*,  42.1*, 0.00G,999.9,0,36372,-94107,36.372,-94.107,AR
723450,13971,20130402,39.2,24,34,24,1023.5,22,973.2,24,9.7,24,5.5,24,8.9,999.9,48,35.1, 0.08G,999.9,10000,36250,-93150,36.25,-93.15,AR
723450,13971,20130403,39.5,24,26.4,24,1024.2,24,973.5,24,10,24,6.3,24,11.1,17.1,51.1,34, 0.15G,999.9,10000,36250,-93150,36.25,-93.15,AR
723450,13971,20130404,45.6,24,28,24,1020.1,24,969.9,24,10,24,5.3,24,8.9,999.9,52,37.9, 0.01G,999.9,10000,36250,-93150,36.25,-93.15,AR
723450,13971,20130405,46.1,8,30.6,8,1019.5,8,969.5,8,10,8,4.2,8,5.1,999.9,   48.9*,  43.0*, 0.00I,999.9,0,36250,-93150,36.25,-93.15,AR
723484,53901,20130402,40.1,24,24.1,23,1024.2,24,979.4,24,10,22,5.5,23,11.1,15,51.1,36, 0.00G,999.9,10000,36883,-91900,36.883,-91.9,MO
723484,53901,20130403,40.5,24,20.9,24,1025,24,979.8,24,10,24,6.8,24,13,21,54,30, 0.05G,999.9,0,36883,-91900,36.883,-91.9,MO
723484,53901,20130404,47.9,24,22.4,24,1019.9,24,975.4,24,10,24,5.4,24,8.9,15,63,37.9, 0.01G,999.9,10000,36883,-91900,36.883,-91.9,MO
723484,53901,20130405,47.4,8,24.2,8,1018.5,8,974.2,8,10,8,4.3,8,7,999.9,   54.0*,  42.1*, 0.00I,999.9,0,36883,-91900,36.883,-91.9,MO
723490,99999,20130402,37.1,24,31.3,24,9999.9,0,9999.9,0,10,24,8.3,24,15,19,   44.6*,  33.8*,99.99,999.9,10000,36910,-94015,36.91,-94.015,MO
723490,99999,20130403,40.2,24,27.4,24,9999.9,0,9999.9,0,10,24,8.7,24,20,26,   51.8*,  35.6*,99.99,999.9,10000,36910,-94015,36.91,-94.015,MO
723490,99999,20130404,44.9,24,31.1,24,9999.9,0,9999.9,0,10,24,3.5,24,8.9,999.9,   53.6*,  37.4*,99.99,999.9,10000,36910,-94015,36.91,-94.015,MO
723495,13987,20130402,38.4,24,30.2,24,1024.6,24,988.4,24,10,24,6.6,24,8.9,15.9,42.1,35.1, 0.08G,999.9,10000,37147,-94502,37.147,-94.502,MO
723495,13987,20130403,42.5,24,26.6,24,1024.4,24,988.2,24,10,24,6.9,24,15,22.9,52,36, 0.06G,999.9,0,37147,-94502,37.147,-94.502,MO
723495,13987,20130404,48.4,24,29.7,24,1021,24,985.1,24,10,24,4.8,24,8.9,14,60.1,42.1, 0.00G,999.9,0,37147,-94502,37.147,-94.502,MO
723495,13987,20130405,42.8,8,30.5,8,1020.2,8,984.5,8,10,8,1.2,8,4.1,999.9,   53.1*,  37.0*, 0.00G,999.9,0,37147,-94502,37.147,-94.502,MO
723510,13966,20130402,51.4,24,42.5,24,1015.9,20,979.5,24,9.1,24,13.4,24,18.1,22.9,80.1,42.1, 0.01G,999.9,10010,33979,-98493,33.979,-98.493,TX
723510,13966,20130403,42.5,24,41,24,1019.4,16,982.1,24,5.8,24,11.4,24,15.9,999.9,   44.6*,  39.2*, 1.06G,999.9,10010,33979,-98493,33.979,-98.493,TX
723510,13966,20130404,41.3,24,37.5,24,1022.5,22,985,24,8.1,24,8.6,24,12,999.9,   46.9*,  37.4*, 0.14G,999.9,10000,33979,-98493,33.979,-98.493,TX
723510,13966,20130405,42.6,8,37.2,8,1022.7,8,985.1,8,10,8,2.6,8,6,999.9,   46.0*,  36.0*, 0.00G,999.9,0,33979,-98493,33.979,-98.493,TX
723520,13902,20130402,42.9,24,38.8,24,1017.6,12,968.6,24,8.3,24,17.5,24,22.9,29.9,   62.6*,  37.4*, 0.02G,999.9,110000,34650,-99267,34.65,-99.267,OK
723520,13902,20130403,38.9,24,38.7,24,9999.9,0,970.6,24,8.4,24,12.3,24,20,24.1,   41.0*,  37.4*, 0.04G,999.9,110000,34650,-99267,34.65,-99.267,OK
723520,13902,20130404,39.9,24,37.2,24,1023.2,14,972.8,24,9.7,24,7.5,24,13,999.9,   48.4*,  37.0*, 0.21G,999.9,110000,34650,-99267,34.65,-99.267,OK
723520,13902,20130405,37.5,8,36.1,8,1023,8,972.4,8,9.9,8,2.6,8,4.1,999.9,   44.6*,  31.6*, 0.00G,999.9,0,34650,-99267,34.65,-99.267,OK
723525,93986,20130402,39.8,24,36.2,24,1019.2,17,962.8,24,4.8,21,17.5,24,22,29.9,   50.0*,  35.6*, 0.12G,999.9,10010,34989,-99053,34.989,-99.053,OK
723525,93986,20130403,37.4,24,36.6,24,1021.7,9,964.3,24,3,24,13,24,18.1,22.9,   39.2*,  35.6*, 0.10G,999.9,11010,34989,-99053,34.989,-99.053,OK
723525,93986,20130404,39,24,35.8,24,1023.4,17,966.1,24,7.3,20,6.3,24,8.9,999.9,   46.0*,  35.6*, 0.36G,999.9,10000,34989,-99053,34.989,-99.053,OK
723525,93986,20130405,36.5,9,34.3,9,1023,8,965.6,9,8.9,9,3.9,9,6,999.9,   44.6*,  30.9*, 0.04G,999.9,0,34989,-99053,34.989,-99.053,OK
723526,3932,20130402,37.6,24,33.9,24,1019.5,13,950,24,6.3,24,18.8,24,24.1,31.1,   44.1*,  33.8*, 0.07G,999.9,11010,35333,-99200,35.333,-99.2,OK
723526,3932,20130403,35.7,24,34.3,24,1021.7,9,951.3,24,3.3,24,14.1,24,19,22.9,   37.4*,  35.1*, 0.07G,999.9,111000,35333,-99200,35.333,-99.2,OK
723526,3932,20130404,37.4,24,34.1,24,1023.6,21,952.7,24,7.8,24,7.7,24,11.1,999.9,   48.2*,  33.8*, 0.24G,999.9,10000,35333,-99200,35.333,-99.2,OK
723526,3932,20130405,37.3,8,34.3,8,1022.9,8,952.1,8,9,8,5,8,7,999.9,   45.0*,  33.1*, 0.00G,999.9,0,35333,-99200,35.333,-99.2,OK
723528,3981,20130402,46.5,24,40,24,1016.5,19,971.7,24,8.5,24,12.3,24,19,25.1,71.1,41, 0.06G,999.9,10010,34352,-98984,34.352,-98.984,OK
723528,3981,20130403,40.9,24,38.7,24,1019.5,13,973.8,24,4.7,24,10.5,24,14,18.1,   42.8*,  39.0*, 0.40G,999.9,10010,34352,-98984,34.352,-98.984,OK
723528,3981,20130404,40.3,24,36,24,1022.1,19,976.3,24,9.3,24,8.3,24,12,999.9,   46.9*,  37.4*, 0.23G,999.9,10000,34352,-98984,34.352,-98.984,OK
723528,3981,20130405,39.8,8,35.8,8,1021.9,7,976.1,8,9.9,8,2,8,6,999.9,   46.0*,  37.0*, 0.01G,999.9,0,34352,-98984,34.352,-98.984,OK
723529,53929,20130402,52.3,24,43.8,24,9999.9,0,986.3,24,9.3,24,8.7,24,15.9,22,   71.6*,  44.6*,99.99,999.9,10010,34150,-97117,34.15,-97.117,OK
723529,53929,20130403,42.3,24,40.1,24,9999.9,0,988.6,24,9.8,24,7.3,24,13,20,   44.6*,  41.0*,99.99,999.9,10010,34150,-97117,34.15,-97.117,OK
723529,53929,20130404,41.5,24,37.3,24,9999.9,0,990.9,24,8.8,24,4.7,24,9.9,15.9,   51.8*,  37.4*,99.99,999.9,10000,34150,-97117,34.15,-97.117,OK
723529,53929,20130405,44.6,9,38,9,9999.9,0,990.9,9,10,9,0.6,9,2.9,999.9,   51.8*,  39.2*, 0.00I,999.9,0,34150,-97117,34.15,-97.117,OK
723530,13967,20130402,42.3,24,36.7,24,1019.2,18,972.6,24,7.1,24,15.1,24,20,25.1,   60.1*,  37.4*, 0.17G,999.9,10010,35389,-97601,35.389,-97.601,OK
723530,13967,20130403,38.7,24,36.5,24,1021,13,973.9,24,4.3,24,11.6,24,15.9,17.1,44.1,37, 1.42G,999.9,10010,35389,-97601,35.389,-97.601,OK
723530,13967,20130404,41.3,24,36.2,24,1022,19,974.8,24,7.1,24,8.3,24,12,14,54,36, 1.17G,999.9,10000,35389,-97601,35.389,-97.601,OK
723530,13967,20130405,42.7,8,36.7,8,1022,8,974.6,8,9.9,8,6.1,8,8.9,999.9,   48.9*,  39.0*, 0.01G,999.9,0,35389,-97601,35.389,-97.601,OK
723535,13909,20130402,37.7,24,33.9,24,1022.5,16,974.4,24,7.4,24,12.3,24,17.1,22.9,   41.0*,  35.6*, 0.30D,999.9,10010,36333,-97917,36.333,-97.917,OK
723535,13909,20130403,36.5,24,36.2,24,1023.4,17,975.1,24,5.6,24,10.9,24,15,22,   37.4*,  35.6*, 0.78D,999.9,11000,36333,-97917,36.333,-97.917,OK
723535,13909,20130404,40.2,24,38.1,24,1022.9,18,975.1,24,6.9,24,6.2,24,9.9,999.9,   50.0*,  33.8*, 0.16B,999.9,10000,36333,-97917,36.333,-97.917,OK
723535,13909,20130405,37.6,8,37,8,1022.2,8,974.2,8,10,8,5.5,8,7,999.9,   44.6*,  32.9*, 0.00I,999.9,0,36333,-97917,36.333,-97.917,OK
723536,53986,20130402,38.4,21,33.5,21,9999.9,0,979.6,21,7.7,21,13.2,21,15.9,19,   42.8*,  37.4*,99.99,999.9,10010,36383,-97783,36.383,-97.783,OK
723536,53986,20130403,37.4,21,34.9,21,9999.9,0,980.3,21,7,19,11.9,20,18.1,21,   39.2*,  35.6*,99.99,999.9,10000,36383,-97783,36.383,-97.783,OK
723536,53986,20130404,40.6,20,37.8,20,9999.9,0,980.2,20,6,20,6.4,20,9.9,999.9,   53.6*,  35.6*,99.99,999.9,10000,36383,-97783,36.383,-97.783,OK
723536,53986,20130405,39,8,35.6,8,9999.9,0,979.1,8,8.9,8,2.6,8,7,999.9,   46.4*,  33.8*, 0.00I,999.9,0,36383,-97783,36.383,-97.783,OK
723537,53913,20130402,40.4,24,35.3,24,1021.2,16,982.3,24,6.7,24,8.7,24,15,21,53.1,37, 0.15G,999.9,10000,35850,-97417,35.85,-97.417,OK
723537,53913,20130403,38.6,24,36.4,24,1022.4,7,983.2,24,3.3,24,8.5,24,14,20,39.9,37, 1.20G,999.9,10010,35850,-97417,35.85,-97.417,OK
723537,53913,20130404,42,24,36.5,24,1022.4,14,983.5,24,4.9,24,4.2,24,8.9,14,   55.0*,  33.8*, 1.51G,999.9,11000,35850,-97417,35.85,-97.417,OK
723537,53913,20130405,42.9,8,37.4,8,1022.3,8,983,8,7.8,8,2.6,8,6,999.9,   50.0*,  37.0*, 0.15G,999.9,0,35850,-97417,35.85,-97.417,OK
723540,13919,20130402,41,24,37.7,24,1020.5,12,972.9,23,8.7,24,14.4,24,22,26,57.4,37.2, 0.17G,999.9,10010,35417,-97383,35.417,-97.383,OK
723540,13919,20130403,38.2,24,38.1,24,1021.5,6,974.2,23,7.1,24,10.4,24,15,22,   39.9*,  35.6*, 1.60G,999.9,110000,35417,-97383,35.417,-97.383,OK
723540,13919,20130404,41.2,24,37.3,24,1022.7,16,975,24,8.9,24,8.3,24,15,21,   54.9*,  34.9*, 1.14G,999.9,10000,35417,-97383,35.417,-97.383,OK
723540,13919,20130405,43.8,8,39,8,1022.6,8,974.8,8,10,8,6.2,8,8,999.9,   49.5*,  41.0*, 0.00G,999.9,0,35417,-97383,35.417,-97.383,OK
723544,3954,20130402,40.6,24,34.6,24,1020,14,973.4,24,6.3,24,15.1,24,18.1,25.1,55,37, 0.03G,999.9,10010,35533,-97650,35.533,-97.65,OK
723544,3954,20130403,38.3,24,35.2,24,1022.1,11,974.5,24,3.3,24,11.7,24,17.1,19,39.9,37, 0.63G,999.9,110000,35533,-97650,35.533,-97.65,OK
723544,3954,20130404,40.9,24,34.8,24,1022.6,16,975.3,24,5.3,24,7.4,24,15.9,20,   53.1*,  33.8*, 1.07G,999.9,11000,35533,-97650,35.533,-97.65,OK
723544,3954,20130405,41.6,8,35.2,8,1022.4,8,975.1,8,8.4,8,3.8,8,8,999.9,   48.0*,  36.0*, 0.00G,999.9,0,35533,-97650,35.533,-97.65,OK
723545,3965,20130402,40,24,34.5,24,1021.6,23,985.9,24,8.1,24,12.6,24,19,22.9,48.9,37, 0.23G,999.9,10000,36150,-97083,36.15,-97.083,OK
723545,3965,20130403,38.7,24,36.1,24,1022.7,16,986.9,24,5.9,24,9.8,24,15,999.9,   39.9*,  37.4*, 0.77G,999.9,10000,36150,-97083,36.15,-97.083,OK
723545,3965,20130404,43.6,24,37.3,24,1022.1,20,986.4,24,7.8,24,5.9,24,11.1,999.9,   55.9*,  33.8*, 1.11G,999.9,11000,36150,-97083,36.15,-97.083,OK
723545,3965,20130405,43.1,8,38.3,8,1021.5,8,985.7,8,10,8,3.2,8,5.1,999.9,   51.1*,  37.9*, 0.24G,999.9,0,36150,-97083,36.15,-97.083,OK
723550,13945,20130402,44,24,39.3,24,1017.2,11,974.8,24,9.6,24,16.1,24,22.9,28,67.6,39.2, 0.30C,999.9,10010,34600,-98400,34.6,-98.4,OK
